"analysis","repeat_id","metric","sensitivity_estimate","reference_estimate","raw_difference_sensitivity_minus_primary","preferred_improvement","interpretation"
"dcaps_sensitivity",4,"auc",0.812069908727074,0.813164032132677,-0.00109412340560311,-0.00109412340560311,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",4,"brier",0.172355366750776,0.171839124972383,0.000516241778392462,-0.000516241778392462,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",4,"calibration_intercept",0.000545492109179525,-0.00475924443255374,0.00530473654173326,0.00421375232337421,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",4,"calibration_slope",0.912921373146034,0.931009758502838,-0.0180883853568048,-0.0180883853568048,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",4,"log_loss",0.518271301411058,0.515760608219285,0.00251069319177388,-0.00251069319177388,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",5,"auc",0.81077423627307,0.811148541648671,-0.000374305375601014,-0.000374305375601014,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",5,"brier",0.172456336822079,0.172424477014284,3.18598077944376e-05,-3.18598077944376e-05,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",5,"calibration_intercept",0.000209794719727922,0.00264716546975959,-0.00243737075003166,0.00243737075003166,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",5,"calibration_slope",0.902507513729074,0.917011446540665,-0.0145039328115912,-0.0145039328115912,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",5,"log_loss",0.519258785744232,0.517920060474541,0.00133872526969148,-0.00133872526969148,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
